X,Y,W.S.Elev.,Node #,Ice Concentration,Ice Thickness,Ice Velocity Ui,Vi,Ice Vel. Mag.,Water Vel. Uw,Vw,Ww(=0),Water Vel. Mag.,Water Depth,Froude Number,Water Temperature,Surface Water Temp.,Frazil Conc.,Surface Ice Thickness,Frazil Ice Thickness,Solid Crust Thickness,Anchor Ice Thickness,Undercover Ice Thickness,Bed Elev.,Top of Ice,Bottom of Ice,Border Ice Index,Ice Type
4154903.9151,144730.7057,176.284,2428.0,0.6,0.3013128,0.0,0.0,0.0,0.2851709,-0.8716158,0.0,0.9170804,19.08299,0.06751508,0.0,0.0,0.0,0.5012567,0.0,0.2999159,0.0,0.0,157.201,176.309,176.0077,0.0,0.0
4155033.3176,144701.2574,176.2794,2429.0,0.6,0.2999774,0.0,0.0,0.0,0.2983273,-0.9877445,0.0,1.031813,13.89044,0.08927608,0.0,0.0,0.0,0.4974564,0.0,0.2999775,0.0,0.0,162.389,176.3043,176.0043,0.0,0.0
4155124.3284,144752.8043,176.2791,2430.0,0.6,0.2999546,0.0,0.0,0.0,0.1563787,-0.6325873,0.0,0.6516294,8.480136,0.07262269,0.0,0.0,0.0,0.4988923,0.0,0.2999545,0.0,0.0,167.799,176.304,176.0041,0.0,0.0
4155203.2864,144803.2906,176.285,2431.0,0.6,0.3155485,0.0,0.0,0.0,0.1371139,-0.4506691,0.0,0.4710656,1.947037,0.1167143,0.0,0.0,0.0,0.5154897,0.0,0.2999118,0.0,0.0,174.338,176.3112,175.9957,0.0,0.0
4154722.9307,144676.4176,176.2827,2432.0,0.6,0.3295884,0.0,0.0,0.0,0.1904261,-0.5067571,0.0,0.5413547,2.35571,0.1205313,0.0,0.0,0.0,0.5295824,0.0,0.299991,0.0,0.0,173.927,176.3101,175.9805,0.0,0.0
4154822.4619,144658.5035,176.2774,2433.0,0.6,0.3203411,0.0,0.0,0.0,0.2969517,-0.9029844,0.0,0.9505583,12.39037,0.08725354,0.0,0.0,0.0,0.5203105,0.0,0.2999542,0.0,0.0,163.887,176.304,175.9836,0.0,0.0
4154934.7793,144634.4664,176.2791,2434.0,0.6,0.2999536,0.0,0.0,0.0,0.2765366,-0.886561,0.0,0.9286888,18.97305,0.06856837,0.0,0.0,0.0,0.4984361,0.0,0.2999536,0.0,0.0,157.306,176.304,176.004,0.0,0.0
4155062.2151,144604.3981,176.28,2435.0,0.6,0.3021986,0.0,0.0,0.0,0.2771223,-0.8885989,0.0,0.9308087,15.60204,0.07591178,0.0,0.0,0.0,0.5021804,0.0,0.2999726,0.0,0.0,160.678,176.3051,176.0029,0.0,0.0
4155153.7219,144656.3717,176.2766,2436.0,0.6,0.3145197,0.0,0.0,0.0,0.1844569,-0.6377082,0.0,0.6638495,8.392578,0.07444737,0.0,0.0,0.0,0.5145136,0.0,0.2999911,0.0,0.0,167.884,176.3027,175.9882,0.0,0.0
4155232.4097,144707.568,176.2763,2437.0,0.6,0.3202235,0.0,0.0,0.0,0.0776489,-0.2552183,0.0,0.2667691,1.766327,0.07011919,0.0,0.0,0.0,0.5202098,0.0,0.2999794,0.0,0.0,174.51,176.3029,175.9827,0.0,0.0
4154755.6209,144582.2955,176.2682,2438.0,0.6,0.3355415,0.0,0.0,0.0,0.1946758,-0.685486,0.0,0.7125936,2.148224,0.1675932,0.0,0.0,0.0,0.535537,0.0,0.2999933,0.0,0.0,174.12,176.2961,175.9605,0.0,0.0
4154850.6372,144561.7164,176.2714,2439.0,0.6,0.299973,0.0,0.0,0.0,0.2375678,-0.8991032,0.0,0.9299597,12.43038,0.08515743,0.0,0.0,0.0,0.4883544,0.0,0.299973,0.0,0.0,163.841,176.2963,175.9963,0.0,0.0
4154961.2029,144537.0602,176.2672,2440.0,0.6,0.2999432,0.0,0.0,0.0,0.2569834,-1.012731,0.0,1.044828,16.48118,0.0828616,0.0,0.0,0.0,0.489211,0.0,0.2999432,0.0,0.0,159.786,176.2921,175.9921,0.0,0.0
4155088.3611,144507.0807,176.2736,2441.0,0.6,0.3054913,0.0,0.0,0.0,0.2357215,-0.9009474,0.0,0.9312738,15.08264,0.07727686,0.0,0.0,0.0,0.5054703,0.0,0.2999683,0.0,0.0,161.191,176.299,175.9935,0.0,0.0
4155181.8645,144559.7194,176.2717,2442.0,0.6,0.3450475,0.0,0.0,0.0,0.2300718,-0.6784035,0.0,0.7163549,8.173738,0.08158547,0.0,0.0,0.0,0.5450445,0.0,0.2999955,0.0,0.0,168.098,176.3004,175.9553,0.0,0.0
4155261.533,144611.8444,176.2805,2443.0,0.6,0.388039,0.0,0.0,0.0,0.04956346,-0.1688622,0.0,0.1759857,1.604506,0.05025738,0.0,0.0,0.0,0.5880386,0.0,0.2999995,0.0,0.0,174.676,176.3127,175.9247,0.0,0.0
4154777.3599,144484.7633,176.2556,2444.0,0.6,0.299996,0.0,0.0,0.0,0.1250514,-0.5610436,0.0,0.5748111,1.987637,0.1401558,0.0,0.0,0.0,0.4583298,0.0,0.2999959,0.0,0.0,174.268,176.2805,175.9805,0.0,0.0
4154873.6995,144464.0787,176.2662,2445.0,0.6,0.2999718,0.0,0.0,0.0,0.2019251,-0.8937914,0.0,0.916317,12.45617,0.08382054,0.0,0.0,0.0,0.4635777,0.0,0.2999718,0.0,0.0,163.81,176.2911,175.9911,0.0,0.0
4154984.6233,144439.1295,176.2599,2446.0,0.6,0.2999458,0.0,0.0,0.0,0.2307947,-1.028824,0.0,1.054393,16.18388,0.08439743,0.0,0.0,0.0,0.4929039,0.0,0.2999458,0.0,0.0,160.076,176.2848,175.9848,0.0,0.0
4155111.7244,144409.1569,176.2553,2447.0,0.6,0.299982,0.0,0.0,0.0,0.240758,-1.085951,0.0,1.112319,12.38334,0.1020533,0.0,0.0,0.0,0.4975359,0.0,0.299982,0.0,0.0,163.872,176.2802,175.9803,0.0,0.0
4155206.5955,144462.5582,176.2626,2448.0,0.6,0.3137299,0.0,0.0,0.0,0.1758869,-0.7012419,0.0,0.7229636,8.116594,0.0824829,0.0,0.0,0.0,0.5137284,0.0,0.2999977,0.0,0.0,168.146,176.2886,175.9749,0.0,0.0
4155288.7464,144515.6295,176.283,2449.0,0.6,0.3622538,0.0,0.0,0.0,0.1045194,-0.4228065,0.0,0.4355337,1.606024,0.1230294,0.0,0.0,0.0,0.5622537,0.0,0.2999999,0.0,0.0,174.677,176.3131,175.9508,0.0,0.0
4154799.0989,144387.2311,176.2534,2450.0,0.6,0.299997,0.0,0.0,0.0,0.1261697,-0.5660576,0.0,0.5799482,1.937393,0.143552,0.0,0.0,0.0,0.4746532,0.0,0.2999969,0.0,0.0,174.316,176.2783,175.9783,0.0,0.0
4154895.7256,144366.1207,176.2643,2451.0,0.6,0.299981,0.0,0.0,0.0,0.1928671,-0.8393783,0.0,0.8612512,13.17433,0.07655928,0.0,0.0,0.0,0.4940046,0.0,0.299981,0.0,0.0,163.09,176.2892,175.9892,0.0,0.0
4155006.8179,144340.8785,176.2549,2452.0,0.6,0.3012716,0.0,0.0,0.0,0.2541672,-1.005675,0.0,1.037297,16.54692,0.08210194,0.0,0.0,0.0,0.5012532,0.0,0.2999724,0.0,0.0,159.708,176.2799,175.9787,0.0,0.0
4155133.438,144310.6998,176.2538,2453.0,0.6,0.2999915,0.0,0.0,0.0,0.2395434,-1.023452,0.0,1.051111,13.56776,0.09204243,0.0,0.0,0.0,0.4858325,0.0,0.2999915,0.0,0.0,162.686,176.2787,175.9787,0.0,0.0
4155228.2957,144364.3619,176.2507,2454.0,0.6,0.2999992,0.0,0.0,0.0,0.1289068,-0.7232159,0.0,0.7346143,7.970698,0.08453832,0.0,0.0,0.0,0.4610432,0.0,0.2999991,0.0,0.0,168.28,176.2756,175.9756,0.0,0.0
4155309.513,144417.7535,176.2632,2455.0,0.6,0.3,0.0,0.0,0.0,0.1181512,-0.5568694,0.0,0.5692655,1.588242,0.1584276,0.0,0.0,0.0,0.473882,0.0,0.3,0.0,0.0,174.675,176.2881,175.9881,0.0,0.0
4154820.8382,144289.6988,176.2479,2456.0,0.6,0.3149228,0.0,0.0,0.0,0.1302245,-0.5842494,0.0,0.5985864,1.884896,0.1511783,0.0,0.0,0.0,0.5149219,0.0,0.2999987,0.0,0.0,174.363,176.274,175.9591,0.0,0.0
4154917.5877,144268.0543,176.2624,2457.0,0.6,0.3056128,0.0,0.0,0.0,0.2080028,-0.8146149,0.0,0.8407512,12.98435,0.07530779,0.0,0.0,0.0,0.505609,0.0,0.2999942,0.0,0.0,163.278,176.2877,175.9821,0.0,0.0
4155028.5623,144242.4352,176.2531,2458.0,0.6,0.2999892,0.0,0.0,0.0,0.263526,-0.9743353,0.0,1.009344,17.09015,0.07858451,0.0,0.0,0.0,0.495366,0.0,0.2999892,0.0,0.0,159.163,176.278,175.9781,0.0,0.0
4155154.7329,144212.0973,176.2431,2459.0,0.6,0.2999948,0.0,0.0,0.0,0.2808602,-1.067466,0.0,1.103797,13.55113,0.09671726,0.0,0.0,0.0,0.4823254,0.0,0.2999948,0.0,0.0,162.692,176.268,175.968,0.0,0.0
4155249.3206,144265.9606,176.246,2460.0,0.6,0.2999994,0.0,0.0,0.0,0.1457372,-0.7437311,0.0,0.7578756,7.885038,0.08770653,0.0,0.0,0.0,0.4414496,0.0,0.2999994,0.0,0.0,168.361,176.2709,175.9709,0.0,0.0
4155330.2793,144319.8766,176.2543,2461.0,0.6,0.3,0.0,0.0,0.0,0.0692018,-0.3261616,0.0,0.3334221,1.58034,0.09306096,0.0,0.0,0.0,0.425967,0.0,0.3,0.0,0.0,174.674,176.2792,175.9792,0.0,0.0
4154842.5772,144192.1666,176.237,2462.0,0.6,0.305117,0.0,0.0,0.0,0.1123174,-0.5039098,0.0,0.5162753,1.827016,0.1324125,0.0,0.0,0.0,0.5051169,0.0,0.2999997,0.0,0.0,174.41,176.2623,175.9572,0.0,0.0
4154939.4197,144169.943,176.2543,2463.0,0.6,0.2999985,0.0,0.0,0.0,0.2123781,-0.8479089,0.0,0.8741018,11.78325,0.08226226,0.0,0.0,0.0,0.4724336,0.0,0.2999985,0.0,0.0,164.471,176.2792,175.9792,0.0,0.0
4155050.2295,144143.9459,176.2461,2464.0,0.6,0.2999947,0.0,0.0,0.0,0.282139,-0.9741826,0.0,1.014216,16.83311,0.07957494,0.0,0.0,0.0,0.4826179,0.0,0.2999947,0.0,0.0,159.413,176.271,175.971,0.0,0.0
4155175.9932,144113.4694,176.2484,2465.0,0.6,0.29999,0.0,0.0,0.0,0.257052,-0.9330906,0.0,0.9678501,16.18538,0.07746835,0.0,0.0,0.0,0.4941299,0.0,0.2999899,0.0,0.0,160.063,176.2733,175.9733,0.0,0.0
4155270.2544,144167.5348,176.2426,2466.0,0.6,0.2999985,0.0,0.0,0.0,0.160628,-0.7153074,0.0,0.7331207,8.80455,0.08014295,0.0,0.0,0.0,0.4768481,0.0,0.2999984,0.0,0.0,167.438,176.2675,175.9675,0.0,0.0
4155351.0459,144222.0006,176.2505,2467.0,0.6,0.3,0.0,0.0,0.0,0.02250029,-0.1060476,0.0,0.1084083,1.577518,0.0302786,0.0,0.0,0.0,0.4645666,0.0,0.3,0.0,0.0,174.673,176.2754,175.9754,0.0,0.0
4154864.3164,144094.6344,176.2344,2468.0,0.6,0.2999999,0.0,0.0,0.0,0.1063453,-0.4771161,0.0,0.4888242,1.776412,0.1272744,0.0,0.0,0.0,0.442362,0.0,0.3,0.0,0.0,174.458,176.2593,175.9593,0.0,0.0
4154961.2427,144071.8317,176.2481,2469.0,0.6,0.2999993,0.0,0.0,0.0,0.2261829,-0.8567657,0.0,0.8861186,10.77711,0.08729579,0.0,0.0,0.0,0.442227,0.0,0.2999993,0.0,0.0,165.471,176.273,175.973,0.0,0.0
4155071.8994,144045.4655,176.2408,2470.0,0.6,0.2999915,0.0,0.0,0.0,0.2679193,-1.00934,0.0,1.044293,16.05575,0.0839283,0.0,0.0,0.0,0.4845947,0.0,0.2999915,0.0,0.0,160.185,176.2657,175.9657,0.0,0.0
4155197.0611,144014.8121,176.2434,2471.0,0.6,0.3023496,0.0,0.0,0.0,0.2494214,-0.9396493,0.0,0.9721892,16.43643,0.07721208,0.0,0.0,0.0,0.502337,0.0,0.2999809,0.0,0.0,159.807,176.2685,175.9662,0.0,0.0
4155291.2027,144069.0758,176.2382,2472.0,0.6,0.3107116,0.0,0.0,0.0,0.1866183,-0.7609118,0.0,0.7834623,9.02116,0.08462179,0.0,0.0,0.0,0.5107098,0.0,0.2999973,0.0,0.0,167.217,176.2639,175.9532,0.0,0.0
4155371.8125,144124.1237,176.2559,2473.0,0.6,0.3184149,0.0,0.0,0.0,-0.01357928,0.06400143,0.0,0.06542615,1.58291,0.01838513,0.0,0.0,0.0,0.5184148,0.0,0.3,0.0,0.0,174.673,176.2823,175.9639,0.0,0.0
4154886.0554,143997.1022,176.2244,2474.0,0.6,0.3,0.0,0.0,0.0,0.08876875,-0.3982592,0.0,0.4080322,1.719377,0.1082988,0.0,0.0,0.0,0.4388303,0.0,0.3,0.0,0.0,174.505,176.2493,175.9493,0.0,0.0
4154983.0166,143973.7535,176.2392,2475.0,0.6,0.2999989,0.0,0.0,0.0,0.20236,-0.8684611,0.0,0.8917255,10.18523,0.09043548,0.0,0.0,0.0,0.4679704,0.0,0.2999988,0.0,0.0,166.054,176.2641,175.9641,0.0,0.0
4155092.9109,143946.9723,176.2349,2476.0,0.6,0.2999815,0.0,0.0,0.0,0.2414075,-1.00359,0.0,1.032217,15.87886,0.08342703,0.0,0.0,0.0,0.496688,0.0,0.2999815,0.0,0.0,160.356,176.2598,175.9598,0.0,0.0
4155215.7515,143915.9147,176.2392,2477.0,0.6,0.2999554,0.0,0.0,0.0,0.2648965,-0.9398305,0.0,0.9764485,16.3882,0.0776628,0.0,0.0,0.0,0.4963408,0.0,0.2999553,0.0,0.0,159.851,176.2641,175.9641,0.0,0.0
4155311.3577,143970.3844,176.22,2478.0,0.6,0.2999907,0.0,0.0,0.0,0.2461258,-0.8877833,0.0,0.9212694,8.504967,0.1025269,0.0,0.0,0.0,0.4981668,0.0,0.2999907,0.0,0.0,167.715,176.2449,175.9449,0.0,0.0
4155392.5791,144026.2477,176.2625,2479.0,0.6,0.3193385,0.0,0.0,0.0,-0.006208161,0.02941419,0.0,0.0300622,1.590532,0.008425569,0.0,0.0,0.0,0.5193382,0.0,0.2999996,0.0,0.0,174.672,176.289,175.9697,0.0,0.0
4154907.7947,143899.5699,176.2258,2480.0,0.6,0.3067632,0.0,0.0,0.0,0.09145032,-0.41029,0.0,0.4203582,1.672771,0.113706,0.0,0.0,0.0,0.5067632,0.0,0.3,0.0,0.0,174.553,176.2512,175.9445,0.0,0.0
4155003.9417,143875.691,176.2424,2481.0,0.6,0.3195098,0.0,0.0,0.0,0.1811916,-0.7980617,0.0,0.8183721,10.81442,0.08054757,0.0,0.0,0.0,0.5195079,0.0,0.2999969,0.0,0.0,165.428,176.2689,175.9494,0.0,0.0
4155111.1397,143847.8639,176.2295,2482.0,0.6,0.3046322,0.0,0.0,0.0,0.2516184,-0.9947352,0.0,1.026065,15.37654,0.08430932,0.0,0.0,0.0,0.5046077,0.0,0.2999628,0.0,0.0,160.853,176.2548,175.9502,0.0,0.0
4155230.4968,143816.4401,176.2377,2483.0,0.6,0.2999028,0.0,0.0,0.0,0.2466123,-0.9606122,0.0,0.9917628,16.44071,0.07875175,0.0,0.0,0.0,0.4894384,0.0,0.2999027,0.0,0.0,159.797,176.2626,175.9627,0.0,0.0
4155326.3035,143871.609,176.2258,2484.0,0.6,0.2999658,0.0,0.0,0.0,0.1700564,-0.7432246,0.0,0.7624316,12.01978,0.07103056,0.0,0.0,0.0,0.4645958,0.0,0.2999658,0.0,0.0,164.206,176.2507,175.9507,0.0,0.0
4155413.1345,143928.3405,176.2781,2485.0,0.6,0.2999979,0.0,0.0,0.0,0.02770371,-0.1911656,0.0,0.1931626,1.607116,0.05342551,0.0,0.0,0.0,0.4680466,0.0,0.2999979,0.0,0.0,174.671,176.303,176.003,0.0,0.0
4154929.5337,143802.0377,176.2168,2486.0,0.6,0.3606787,0.0,0.0,0.0,0.07806505,-0.4715403,0.0,0.4779586,1.582794,0.1362102,0.0,0.0,0.0,0.5606786,0.0,0.2999998,0.0,0.0,174.634,176.2467,175.886,0.0,0.0
4155021.4531,143776.2565,176.2318,2487.0,0.6,0.3253176,0.0,0.0,0.0,0.1782226,-0.7873857,0.0,0.8073038,10.05477,0.08251295,0.0,0.0,0.0,0.5253143,0.0,0.2999951,0.0,0.0,166.177,176.2588,175.9335,0.0,0.0
4155128.167,143748.5514,176.2263,2488.0,0.6,0.2999569,0.0,0.0,0.0,0.2326177,-0.9589216,0.0,0.9867328,15.39326,0.08102162,0.0,0.0,0.0,0.4969236,0.0,0.2999569,0.0,0.0,160.833,176.2512,175.9512,0.0,0.0
4155246.7688,143716.7643,176.2287,2489.0,0.6,0.2998936,0.0,0.0,0.0,0.218441,-1.005208,0.0,1.028668,16.35567,0.08189698,0.0,0.0,0.0,0.4896358,0.0,0.2998936,0.0,0.0,159.873,176.2536,175.9537,0.0,0.0
4155337.4539,143771.9869,176.2256,2490.0,0.6,0.2999446,0.0,0.0,0.0,0.1227502,-0.7626159,0.0,0.7724317,13.96756,0.06664238,0.0,0.0,0.0,0.4594159,0.0,0.2999445,0.0,0.0,162.258,176.2505,175.9505,0.0,0.0
4155421.2205,143828.6119,176.2756,2491.0,0.6,0.2999944,0.0,0.0,0.0,0.06192989,-0.7638015,0.0,0.7663081,1.615593,0.2110975,0.0,0.0,0.0,0.4392568,0.0,0.2999943,0.0,0.0,174.66,176.3005,176.0005,0.0,0.0
4154940.2674,143703.4235,176.2173,2492.0,0.6,0.3305884,0.0,0.0,0.0,-0.01260745,0.06759604,0.0,0.06876171,1.587328,0.01937312,0.0,0.0,0.0,0.5305884,0.0,0.2999998,0.0,0.0,174.63,176.2448,175.9142,0.0,0.0
4155040.2251,143678.3434,176.2238,2493.0,0.6,0.299996,0.0,0.0,0.0,0.1802252,-0.8139806,0.0,0.833694,9.111748,0.08953781,0.0,0.0,0.0,0.4808566,0.0,0.299996,0.0,0.0,167.112,176.2487,175.9487,0.0,0.0
4155149.2449,143649.9918,176.2242,2494.0,0.6,0.2999709,0.0,0.0,0.0,0.2051851,-0.9875042,0.0,1.008596,14.96222,0.08402286,0.0,0.0,0.0,0.484054,0.0,0.2999709,0.0,0.0,161.262,176.2491,175.9491,0.0,0.0
4155270.2686,143618.444,176.2183,2495.0,0.6,0.3001144,0.0,0.0,0.0,0.2386487,-1.017159,0.0,1.044781,15.89835,0.08438941,0.0,0.0,0.0,0.5000699,0.0,0.2999333,0.0,0.0,160.32,176.2432,175.9431,0.0,0.0
4155356.6248,143672.7594,176.2171,2496.0,0.6,0.3021196,0.0,0.0,0.0,0.1890909,-0.7754818,0.0,0.7982026,14.14213,0.06843611,0.0,0.0,0.0,0.5020916,0.0,0.299958,0.0,0.0,162.075,176.2422,175.9401,0.0,0.0
4155429.3067,143728.8844,176.2245,2497.0,0.6,0.2999922,0.0,0.0,0.0,0.205007,-1.060238,0.0,1.079877,1.580506,0.3015003,0.0,0.0,0.0,0.4828046,0.0,0.2999922,0.0,0.0,174.644,176.2494,175.9494,0.0,0.0
4154965.9383,143606.8512,176.2248,2498.0,0.6,0.2999998,0.0,0.0,0.0,0.05758177,-0.2166178,0.0,0.2241404,1.643811,0.06116876,0.0,0.0,0.0,0.4592587,0.0,0.2999999,0.0,0.0,174.581,176.2497,175.9497,0.0,0.0
4155065.0442,143580.7701,176.2215,2499.0,0.6,0.299998,0.0,0.0,0.0,0.1550696,-0.7581159,0.0,0.7738128,10.36954,0.07775798,0.0,0.0,0.0,0.452716,0.0,0.299998,0.0,0.0,165.852,176.2464,175.9464,0.0,0.0
4155175.148,143552.2379,176.2196,2500.0,0.6,0.2999814,0.0,0.0,0.0,0.2255263,-1.000007,0.0,1.025122,14.78258,0.08592642,0.0,0.0,0.0,0.4891566,0.0,0.2999814,0.0,0.0,161.437,176.2445,175.9445,0.0,0.0
4155299.709,143521.819,176.2132,2501.0,0.6,0.3037257,0.0,0.0,0.0,0.2537405,-0.9844299,0.0,1.016605,15.7812,0.08243226,0.0,0.0,0.0,0.5036713,0.0,0.2999183,0.0,0.0,160.432,176.2384,175.9347,0.0,0.0
4155386.3826,143576.6461,176.2165,2502.0,0.6,0.3331443,0.0,0.0,0.0,0.2267078,-0.7480891,0.0,0.7816864,13.57754,0.06850261,0.0,0.0,0.0,0.5331095,0.0,0.2999477,0.0,0.0,162.639,176.2442,175.911,0.0,0.0
4155458.8572,143633.9655,176.2028,2503.0,0.6,0.3686841,0.0,0.0,0.0,0.2154639,-0.6271176,0.0,0.6630997,1.558783,0.1913686,0.0,0.0,0.0,0.5686787,0.0,0.2999921,0.0,0.0,174.644,176.2334,175.8647,0.0,0.0
4154991.6094,143510.2789,176.2304,2504.0,0.6,0.3,0.0,0.0,0.0,0.1187456,-0.4467088,0.0,0.4622221,1.699381,0.1236075,0.0,0.0,0.0,0.4624968,0.0,0.3,0.0,0.0,174.531,176.2553,175.9553,0.0,0.0
4155091.0593,143483.527,176.2196,2505.0,0.6,0.2999985,0.0,0.0,0.0,0.1869608,-0.7338848,0.0,0.7573251,11.15363,0.07330254,0.0,0.0,0.0,0.4898966,0.0,0.2999985,0.0,0.0,165.066,176.2445,175.9445,0.0,0.0
4155202.7996,143454.8815,176.2133,2506.0,0.6,0.3016411,0.0,0.0,0.0,0.2551916,-1.013695,0.0,1.045323,14.68925,0.08790674,0.0,0.0,0.0,0.501625,0.0,0.2999758,0.0,0.0,161.524,176.2383,175.9366,0.0,0.0
4155330.2361,143425.8942,176.2098,2507.0,0.6,0.2999094,0.0,0.0,0.0,0.2672459,-0.971269,0.0,1.007365,15.42981,0.08261675,0.0,0.0,0.0,0.4961267,0.0,0.2999094,0.0,0.0,160.78,176.2347,175.9348,0.0,0.0
4155419.8841,143481.8356,176.2112,2508.0,0.6,0.299944,0.0,0.0,0.0,0.2319002,-0.7395836,0.0,0.7750881,12.5202,0.07071873,0.0,0.0,0.0,0.4999034,0.0,0.299939,0.0,0.0,163.691,176.2361,175.9361,0.0,0.0
4155494.0933,143540.3199,176.1976,2509.0,0.6,0.3313686,0.0,0.0,0.0,0.1034964,-0.2750582,0.0,0.2938853,1.553619,0.08393266,0.0,0.0,0.0,0.5313618,0.0,0.2999902,0.0,0.0,174.644,176.2251,175.8938,0.0,0.0
4155017.2803,143413.7076,176.2201,2510.0,0.6,0.3227892,0.0,0.0,0.0,0.1283101,-0.4826917,0.0,0.4994545,1.738099,0.1325893,0.0,0.0,0.0,0.5227894,0.0,0.3,0.0,0.0,174.482,176.2469,175.9241,0.0,0.0
4155117.0259,143386.524,176.2046,2511.0,0.6,0.3169456,0.0,0.0,0.0,0.2120092,-0.8522539,0.0,0.8782281,9.862578,0.09062135,0.0,0.0,0.0,0.5169441,0.0,0.2999977,0.0,0.0,166.342,176.2309,175.9139,0.0,0.0
4155229.969,143356.9615,176.2062,2512.0,0.6,0.2999763,0.0,0.0,0.0,0.2413696,-0.9916202,0.0,1.020573,14.96922,0.08500135,0.0,0.0,0.0,0.4983993,0.0,0.2999763,0.0,0.0,161.237,176.2311,175.9311,0.0,0.0
4155357.4348,143329.3658,176.2096,2513.0,0.6,0.2999479,0.0,0.0,0.0,0.2391551,-0.932903,0.0,0.9630696,15.58156,0.07859124,0.0,0.0,0.0,0.498941,0.0,0.299948,0.0,0.0,160.628,176.2345,175.9345,0.0,0.0
4155450.9873,143386.7887,176.2138,2514.0,0.6,0.2999691,0.0,0.0,0.0,0.2146699,-0.6783907,0.0,0.7115455,13.03377,0.06360117,0.0,0.0,0.0,0.4983458,0.0,0.299969,0.0,0.0,163.18,176.2387,175.9387,0.0,0.0
4155529.3294,143446.6744,176.2037,2515.0,0.6,0.2999944,0.0,0.0,0.0,0.002138617,-0.006485405,0.0,0.006828921,1.559737,0.001923652,0.0,0.0,0.0,0.4955611,0.0,0.2999943,0.0,0.0,174.644,176.2286,175.9286,0.0,0.0
4155042.9512,143317.1354,176.2085,2516.0,0.6,0.3319398,0.0,0.0,0.0,0.1455676,-0.5476103,0.0,0.5666277,1.775534,0.1489979,0.0,0.0,0.0,0.5319399,0.0,0.3,0.0,0.0,174.433,176.2361,175.9041,0.0,0.0
4155143.1944,143289.3082,176.2065,2517.0,0.6,0.2999977,0.0,0.0,0.0,0.1809849,-0.800226,0.0,0.8204373,10.91749,0.08028945,0.0,0.0,0.0,0.4865481,0.0,0.2999977,0.0,0.0,165.289,176.2314,175.9314,0.0,0.0
4155260.9661,143251.6266,176.2029,2518.0,0.6,0.2999833,0.0,0.0,0.0,0.2290576,-1.005361,0.0,1.031125,14.81595,0.0863311,0.0,0.0,0.0,0.4871606,0.0,0.2999833,0.0,0.0,161.387,176.2278,175.9279,0.0,0.0
4155392.0122,143231.2574,176.2056,2519.0,0.6,0.3055713,0.0,0.0,0.0,0.1959472,-0.9252731,0.0,0.9457936,15.32258,0.07785515,0.0,0.0,0.0,0.5055386,0.0,0.2999508,0.0,0.0,160.883,176.2309,175.9254,0.0,0.0
4155477.5381,143290.7369,176.2091,2520.0,0.6,0.3351546,0.0,0.0,0.0,0.1663194,-0.6857217,0.0,0.7056035,12.73906,0.06388918,0.0,0.0,0.0,0.535131,0.0,0.2999648,0.0,0.0,163.47,176.2369,175.9017,0.0,0.0
4155556.6482,143350.6207,176.2095,2521.0,0.6,0.3630156,0.0,0.0,0.0,0.08651832,-0.3334734,0.0,0.3445141,1.660552,0.0953536,0.0,0.0,0.0,0.5630048,0.0,0.2999837,0.0,0.0,174.549,176.2397,175.8767,0.0,0.0
4155068.6223,143220.5641,176.1955,2522.0,0.6,0.3,0.0,0.0,0.0,0.1507884,-0.7296091,0.0,0.7450279,1.811544,0.1917422,0.0,0.0,0.0,0.4598133,0.0,0.3,0.0,0.0,174.384,176.2204,175.9204,0.0,0.0
4155159.4483,143193.153,176.1919,2523.0,0.6,0.2999989,0.0,0.0,0.0,0.1585929,-0.824796,0.0,0.8399048,10.14889,0.08533467,0.0,0.0,0.0,0.4442856,0.0,0.2999989,0.0,0.0,166.043,176.2168,175.9168,0.0,0.0
4155239.7005,143150.153,176.1995,2524.0,0.6,0.2999942,0.0,0.0,0.0,0.1433768,-0.9796731,0.0,0.9901093,13.02351,0.08853283,0.0,0.0,0.0,0.4727141,0.0,0.2999942,0.0,0.0,163.176,176.2244,175.9244,0.0,0.0
4155329.6387,143145.5836,176.1992,2525.0,0.6,0.2999684,0.0,0.0,0.0,0.1859706,-0.9652588,0.0,0.9830105,15.67718,0.07996793,0.0,0.0,0.0,0.4969465,0.0,0.2999683,0.0,0.0,160.522,176.2241,175.9241,0.0,0.0
4155427.7346,143127.9362,176.1981,2526.0,0.6,0.2999184,0.0,0.0,0.0,0.1945477,-0.9895701,0.0,1.008513,13.56509,0.08832078,0.0,0.0,0.0,0.4976447,0.0,0.2999184,0.0,0.0,162.633,176.223,175.9231,0.0,0.0
4155502.1187,143193.0192,176.2064,2527.0,0.6,0.3216506,0.0,0.0,0.0,0.1459868,-0.6754725,0.0,0.6910682,12.35442,0.06353115,0.0,0.0,0.0,0.5216039,0.0,0.2999301,0.0,0.0,163.852,176.2331,175.9115,0.0,0.0
4155579.5215,143253.2155,176.2009,2528.0,0.6,0.3673724,0.0,0.0,0.0,0.107932,-0.4596303,0.0,0.4721327,1.677942,0.1299814,0.0,0.0,0.0,0.5673274,0.0,0.2999327,0.0,0.0,174.523,176.2314,175.8641,0.0,0.0
